Timestamp,Vehicle_Type,TollBoothID,Lane_Type,Vehicle_Dimensions,Transaction_Amount,Amount_paid,Geographical_Location,Vehicle_Speed,Fraud_indicator
2023-03-16 13:53:00,Truck,C-103,Regular,Large,340,340,"12.84197701525119, 77.67547528176169",78,1
2023-03-31 05:18:00,Van,B-102,Express,Medium,130,130,"12.84197701525119, 77.67547528176169",65,1
2023-04-19 20:43:00,Sedan,A-101,Regular,Medium,120,120,"12.84197701525119, 77.67547528176169",92,1
2023-05-05 12:09:00,SUV,B-102,Express,Large,150,150,"12.84197701525119, 77.67547528176169",51,1
2023-05-24 03:34:00,Bus ,C-103,Regular,Large,340,100,"12.84197701525119, 77.67547528176169",76,0
2023-06-08 18:59:00,Car,A-101,Express,Small,100,100,"12.84197701525119, 77.67547528176169",60,1
2023-06-27 10:24:00,Motorcycle,D-106,Regular,Small,0,0,"12.84197701525119, 77.67547528176169",85,1
2023-07-12 01:49:00,Truck,C-103,Express,Large,340,340,"12.84197701525119, 77.67547528176169",67,1
2023-07-31 17:14:00,Van,B-102,Regular,Medium,130,130,"12.84197701525119, 77.67547528176169",94,1
2023-08-15 08:40:00,Sedan,A-101,Express,Medium,120,120,"12.84197701525119, 77.67547528176169",46,1
2023-09-03 00:05:00,SUV,B-102,Regular,Large,150,150,"12.84197701525119, 77.67547528176169",81,1
2023-09-18 15:30:00,Bus ,C-103,Express,Large,340,150,"12.84197701525119, 77.67547528176169",63,0
2023-10-07 06:55:00,Car,A-101,Regular,Small,100,100,"12.84197701525119, 77.67547528176169",87,1
2023-10-22 22:20:00,Motorcycle,D-106,Regular,Small,0,0,"12.84197701525119, 77.67547528176169",52,1
2023-11-10 13:45:00,Truck,C-103,Regular,Large,340,340,"12.84197701525119, 77.67547528176169",74,1
2023-11-25 05:11:00,Van,B-102,Express,Medium,130,130,"12.84197701525119, 77.67547528176169",58,1
2023-12-14 20:36:00,Sedan,A-101,Regular,Medium,120,120,"12.84197701525119, 77.67547528176169",83,1
2023-12-30 12:01:00,SUV,B-102,Express,Large,150,120,"12.84197701525119, 77.67547528176169",71,0
2023-01-06 03:26:00,Bus ,C-103,Regular,Large,340,340,"12.84197701525119, 77.67547528176169",98,1
2023-01-23 18:51:00,Car,A-101,Express,Small,100,100,"12.84197701525119, 77.67547528176169",48,1
2023-02-08 10:16:00,Motorcycle,D-106,Regular,Small,0,0,"12.84197701525119, 77.67547528176169",85,1
2023-02-27 01:42:00,Truck,C-103,Express,Large,340,340,"12.84197701525119, 77.67547528176169",66,1
2023-03-16 17:07:00,Van,B-102,Regular,Medium,130,130,"12.84197701525119, 77.67547528176169",93,1
2023-03-31 08:32:00,Sedan,A-101,Express,Medium,120,60,"12.84197701525119, 77.67547528176169",54,0
2023-04-19 00:57:00,SUV,B-102,Regular,Large,150,150,"12.84197701525119, 77.67547528176169",80,1
2023-05-04 16:22:00,Bus ,C-103,Express,Large,340,340,"12.84197701525119, 77.67547528176169",62,1
2023-05-23 07:47:00,Car,A-101,Regular,Small,100,100,"12.84197701525119, 77.67547528176169",89,1
2023-06-07 23:13:00,Motorcycle,D-106,Regular,Small,0,0,"12.84197701525119, 77.67547528176169",45,1
2023-06-27 14:38:00,Truck,C-103,Regular,Large,340,340,"12.84197701525119, 77.67547528176169",77,1
2023-07-12 06:03:00,Van,B-102,Express,Medium,130,130,"12.84197701525119, 77.67547528176169",70,1
2023-07-31 21:28:00,Sedan,A-101,Regular,Medium,120,120,"12.84197701525119, 77.67547528176169",92,1
2023-08-15 12:53:00,SUV,B-102,Express,Large,150,90,"12.84197701525119, 77.67547528176169",49,0
2023-09-03 04:18:00,Bus ,C-103,Regular,Large,340,340,"12.84197701525119, 77.67547528176169",78,1
2023-09-18 19:44:00,Car,A-101,Express,Small,100,100,"12.84197701525119, 77.67547528176169",67,1
2023-10-07 11:09:00,Motorcycle,D-106,Regular,Small,0,0,"12.84197701525119, 77.67547528176169",95,1
2023-10-22 02:34:00,Truck,C-103,Express,Large,340,150,"12.84197701525119, 77.67547528176169",56,0
2023-11-10 18:00:00,Van,B-102,Regular,Medium,130,130,"12.84197701525119, 77.67547528176169",83,1
2023-11-26 09:25:00,Sedan,A-101,Express,Medium,120,90,"12.84197701525119, 77.67547528176169",68,0
2023-12-15 00:50:00,SUV,B-102,Regular,Large,150,150,"12.84197701525119, 77.67547528176169",96,1
2023-12-30 16:16:00,Bus ,C-103,Express,Large,340,340,"12.84197701525119, 77.67547528176169",47,1
2023-01-06 07:41:00,Car,A-101,Regular,Small,100,80,"12.84197701525119, 77.67547528176169",82,0
2023-01-23 23:06:00,Motorcycle,D-106,Regular,Small,0,0,"12.84197701525119, 77.67547528176169",59,1
2023-02-08 14:31:00,Truck,C-103,Regular,Large,340,340,"12.84197701525119, 77.67547528176169",87,1
2023-02-27 05:56:00,Van,B-102,Express,Medium,130,130,"12.84197701525119, 77.67547528176169",50,1
2023-03-16 21:21:00,Sedan,A-101,Regular,Medium,120,120,"12.84197701525119, 77.67547528176169",76,1
2023-03-31 12:47:00,SUV,B-102,Express,Large,150,150,"12.84197701525119, 77.67547528176169",65,1
2023-04-19 04:12:00,Bus ,C-103,Regular,Large,340,340,"12.84197701525119, 77.67547528176169",90,1
2023-05-04 19:37:00,Car,A-101,Express,Small,100,100,"12.84197701525119, 77.67547528176169",53,1
2023-05-24 11:02:00,Motorcycle,D-106,Regular,Small,0,0,"12.84197701525119, 77.67547528176169",79,1
2023-06-08 02:27:00,Truck,C-103,Express,Large,340,340,"12.84197701525119, 77.67547528176169",73,1
2023-06-27 17:52:00,Van,B-102,Regular,Medium,130,130,"12.84197701525119, 77.67547528176169",97,1
2023-07-12 09:18:00,Sedan,A-101,Express,Medium,120,120,"12.84197701525119, 77.67547528176169",44,1
2023-07-31 00:43:00,SUV,B-102,Regular,Large,150,150,"12.84197701525119, 77.67547528176169",81,1
2023-08-15 16:08:00,Bus ,C-103,Express,Large,340,100,"12.84197701525119, 77.67547528176169",64,0
2023-09-03 07:33:00,Car,A-101,Regular,Small,100,100,"12.84197701525119, 77.67547528176169",93,1
2023-09-18 22:58:00,Motorcycle,D-106,Regular,Small,0,0,"12.84197701525119, 77.67547528176169",57,1
2023-10-08 14:23:00,Truck,C-103,Regular,Large,340,340,"12.84197701525119, 77.67547528176169",86,1
2023-10-23 05:49:00,Van,B-102,Express,Medium,130,130,"12.84197701525119, 77.67547528176169",71,1
2023-11-11 21:14:00,Sedan,A-101,Regular,Medium,120,120,"12.84197701525119, 77.67547528176169",99,1
2023-11-27 12:39:00,SUV,B-102,Express,Large,150,150,"12.84197701525119, 77.67547528176169",46,1
2023-12-16 04:04:00,Bus ,C-103,Regular,Large,340,340,"12.84197701525119, 77.67547528176169",82,1
2023-12-31 19:29:00,Car,A-101,Express,Small,100,100,"12.84197701525119, 77.67547528176169",67,1
2023-01-07 10:54:00,Motorcycle,D-106,Regular,Small,0,0,"12.84197701525119, 77.67547528176169",94,1
2023-01-24 02:20:00,Truck,C-103,Express,Large,340,340,"12.84197701525119, 77.67547528176169",52,1
2023-02-08 17:45:00,Van,B-102,Regular,Medium,130,130,"12.84197701525119, 77.67547528176169",88,1
2023-02-27 09:10:00,Sedan,A-101,Express,Medium,120,90,"12.84197701525119, 77.67547528176169",63,0
2023-03-14 00:35:00,SUV,B-102,Regular,Large,150,150,"12.84197701525119, 77.67547528176169",91,1
2023-03-29 16:00:00,Bus ,C-103,Express,Large,340,340,"12.84197701525119, 77.67547528176169",55,1
2023-04-17 07:25:00,Car,A-101,Regular,Small,100,100,"12.84197701525119, 77.67547528176169",81,1
2023-05-02 22:51:00,Motorcycle,D-106,Regular,Small,0,0,"12.84197701525119, 77.67547528176169",58,1
2023-05-22 14:16:00,Truck,C-103,Regular,Large,340,150,"12.84197701525119, 77.67547528176169",83,0
2023-06-06 05:41:00,Van,B-102,Express,Medium,130,130,"12.84197701525119, 77.67547528176169",66,1
2023-06-25 21:06:00,Sedan,A-101,Regular,Medium,120,120,"12.84197701525119, 77.67547528176169",91,1
2023-07-11 12:31:00,SUV,B-102,Express,Large,150,130,"12.84197701525119, 77.67547528176169",49,0
2023-07-30 03:56:00,Bus ,C-103,Regular,Large,340,340,"12.84197701525119, 77.67547528176169",77,1
2023-08-14 19:22:00,Car,A-101,Express,Small,100,100,"12.84197701525119, 77.67547528176169",59,1
2023-09-02 10:47:00,Motorcycle,D-106,Regular,Small,0,0,"12.84197701525119, 77.67547528176169",88,1
2023-09-17 02:12:00,Truck,C-103,Express,Large,340,340,"12.84197701525119, 77.67547528176169",68,1
2023-10-06 17:37:00,Van,B-102,Regular,Medium,130,100,"12.84197701525119, 77.67547528176169",93,0
2023-10-21 09:02:00,Sedan,A-101,Express,Medium,120,120,"12.84197701525119, 77.67547528176169",72,1
2023-11-09 00:27:00,SUV,B-102,Regular,Large,150,150,"12.84197701525119, 77.67547528176169",90,1
2023-11-24 15:53:00,Bus ,C-103,Express,Large,340,340,"12.84197701525119, 77.67547528176169",53,1
2023-12-13 07:18:00,Car,A-101,Regular,Small,100,100,"12.84197701525119, 77.67547528176169",80,1
2023-12-28 22:43:00,Motorcycle,D-106,Regular,Small,0,0,"12.84197701525119, 77.67547528176169",67,1
2023-01-14 14:08:00,Truck,C-103,Regular,Large,340,100,"12.84197701525119, 77.67547528176169",96,0
2023-01-29 05:33:00,Van,B-102,Express,Medium,130,130,"12.84197701525119, 77.67547528176169",45,1
2023-02-17 21:58:00,Sedan,A-101,Regular,Medium,120,120,"12.84197701525119, 77.67547528176169",79,1
2023-03-05 13:24:00,SUV,B-102,Express,Large,150,150,"12.84197701525119, 77.67547528176169",62,1
2023-03-20 04:49:00,Bus ,C-103,Regular,Large,340,340,"12.84197701525119, 77.67547528176169",86,1
2023-04-08 20:14:00,Car,A-101,Express,Small,100,100,"12.84197701525119, 77.67547528176169",50,1
2023-04-24 11:39:00,Motorcycle,D-106,Regular,Small,0,0,"12.84197701525119, 77.67547528176169",75,1
2023-05-13 03:04:00,Truck,C-103,Express,Large,340,340,"12.84197701525119, 77.67547528176169",70,1
2023-05-28 18:29:00,Van,B-102,Regular,Medium,130,130,"12.84197701525119, 77.67547528176169",93,1
2023-06-16 09:55:00,Sedan,A-101,Express,Medium,120,100,"12.84197701525119, 77.67547528176169",58,0
2023-07-01 01:20:00,SUV,B-102,Regular,Large,150,150,"12.84197701525119, 77.67547528176169",84,1
2023-07-20 16:45:00,Bus ,C-103,Express,Large,340,120,"12.84197701525119, 77.67547528176169",69,0
2023-08-04 08:10:00,Car,A-101,Regular,Small,100,100,"12.84197701525119, 77.67547528176169",97,1
2023-08-23 23:35:00,Motorcycle,D-106,Regular,Small,0,0,"12.84197701525119, 77.67547528176169",47,1
2023-09-08 15:00:00,Truck,C-103,Regular,Large,340,340,"12.84197701525119, 77.67547528176169",82,1
2023-09-27 06:26:00,Van,B-102,Express,Medium,130,90,"12.84197701525119, 77.67547528176169",61,0
2023-10-12 21:51:00,Sedan,A-101,Regular,Medium,120,120,"12.84197701525119, 77.67547528176169",89,1
2023-10-31 13:16:00,SUV,B-102,Express,Large,150,150,"12.84197701525119, 77.67547528176169",54,1
2023-11-15 04:41:00,Bus ,C-103,Regular,Large,340,340,"12.84197701525119, 77.67547528176169",78,1
2023-12-04 20:06:00,Car,A-101,Express,Small,100,100,"12.84197701525119, 77.67547528176169",65,1
2023-12-20 11:31:00,Motorcycle,D-106,Regular,Small,0,0,"12.84197701525119, 77.67547528176169",92,1
2023-01-07 02:57:00,Truck,C-103,Express,Large,340,120,"12.84197701525119, 77.67547528176169",51,0
2023-01-24 18:22:00,Van,B-102,Regular,Medium,130,130,"12.84197701525119, 77.67547528176169",76,1
2023-02-08 09:47:00,Sedan,A-101,Express,Medium,120,120,"12.84197701525119, 77.67547528176169",60,1
2023-02-27 01:12:00,SUV,B-102,Regular,Large,150,150,"12.84197701525119, 77.67547528176169",85,1
2023-03-14 16:37:00,Bus ,C-103,Express,Large,340,340,"12.84197701525119, 77.67547528176169",67,1
2023-03-29 08:02:00,Car,A-101,Regular,Small,100,100,"12.84197701525119, 77.67547528176169",94,1
2023-04-17 23:28:00,Motorcycle,D-106,Regular,Small,0,0,"12.84197701525119, 77.67547528176169",46,1
2023-05-03 14:53:00,Truck,C-103,Regular,Large,340,340,"12.84197701525119, 77.67547528176169",81,1
2023-05-22 06:18:00,Van,B-102,Express,Medium,130,130,"12.84197701525119, 77.67547528176169",63,1
2023-06-06 21:43:00,Sedan,A-101,Regular,Medium,120,120,"12.84197701525119, 77.67547528176169",87,1
2023-06-26 13:08:00,SUV,B-102,Express,Large,150,130,"12.84197701525119, 77.67547528176169",52,0
2023-07-11 04:33:00,Bus ,C-103,Regular,Large,340,90,"12.84197701525119, 77.67547528176169",74,0
2023-07-30 20:59:00,Car,A-101,Express,Small,100,100,"12.84197701525119, 77.67547528176169",58,1
2023-08-15 12:24:00,Motorcycle,D-106,Regular,Small,0,0,"12.84197701525119, 77.67547528176169",83,1
2023-09-03 03:49:00,Truck,C-103,Express,Large,340,340,"12.84197701525119, 77.67547528176169",71,1
2023-09-18 19:14:00,Van,B-102,Regular,Medium,130,130,"12.84197701525119, 77.67547528176169",98,1
2023-10-07 10:39:00,Sedan,A-101,Express,Medium,120,120,"12.84197701525119, 77.67547528176169",48,1
2023-10-22 02:04:00,SUV,B-102,Regular,Large,150,150,"12.84197701525119, 77.67547528176169",85,1
2023-11-10 17:30:00,Bus ,C-103,Express,Large,340,340,"12.84197701525119, 77.67547528176169",66,1
2023-11-25 08:55:00,Car,A-101,Regular,Small,100,100,"12.84197701525119, 77.67547528176169",93,1
2023-12-14 00:20:00,Motorcycle,D-106,Regular,Small,0,0,"12.84197701525119, 77.67547528176169",54,1
2023-12-29 15:45:00,Truck,C-103,Regular,Large,340,340,"12.84197701525119, 77.67547528176169",80,1
2023-01-05 07:10:00,Van,B-102,Express,Medium,130,130,"12.84197701525119, 77.67547528176169",62,1
2023-01-22 22:35:00,Sedan,A-101,Regular,Medium,120,120,"12.84197701525119, 77.67547528176169",89,1
2023-02-10 14:01:00,SUV,B-102,Express,Large,150,150,"12.84197701525119, 77.67547528176169",45,1
2023-02-25 05:26:00,Bus ,C-103,Regular,Large,340,340,"12.84197701525119, 77.67547528176169",77,1
2023-03-15 20:51:00,Car,A-101,Express,Small,100,80,"12.84197701525119, 77.67547528176169",70,0
2023-03-31 12:16:00,Motorcycle,D-106,Regular,Small,0,0,"12.84197701525119, 77.67547528176169",92,1
2023-04-19 03:41:00,Truck,C-103,Express,Large,340,340,"12.84197701525119, 77.67547528176169",49,1
2023-05-04 19:06:00,Van,B-102,Regular,Medium,130,130,"12.84197701525119, 77.67547528176169",78,1
2023-05-24 10:32:00,Sedan,A-101,Express,Medium,120,120,"12.84197701525119, 77.67547528176169",67,1
2023-06-08 01:57:00,SUV,B-102,Regular,Large,150,150,"12.84197701525119, 77.67547528176169",95,1
2023-06-27 17:22:00,Bus ,C-103,Express,Large,340,340,"12.84197701525119, 77.67547528176169",56,1
2023-07-12 08:47:00,Car,A-101,Regular,Small,100,100,"12.84197701525119, 77.67547528176169",83,1
2023-07-31 00:12:00,Motorcycle,D-106,Regular,Small,0,0,"12.84197701525119, 77.67547528176169",68,1
2023-08-15 15:37:00,Truck,C-103,Regular,Large,340,150,"12.84197701525119, 77.67547528176169",96,0
2023-09-03 07:03:00,Van,B-102,Express,Medium,130,130,"12.84197701525119, 77.67547528176169",47,1
2023-09-18 22:28:00,Sedan,A-101,Regular,Medium,120,100,"12.84197701525119, 77.67547528176169",82,0
2023-10-08 13:53:00,SUV,B-102,Express,Large,150,150,"12.84197701525119, 77.67547528176169",59,1
2023-10-23 05:18:00,Bus ,C-103,Regular,Large,340,340,"12.84197701525119, 77.67547528176169",87,1
2023-11-11 20:43:00,Car,A-101,Express,Small,100,100,"12.84197701525119, 77.67547528176169",50,1
2023-11-27 12:08:00,Motorcycle,D-106,Regular,Small,0,0,"12.84197701525119, 77.67547528176169",76,1
2023-12-16 03:34:00,Truck,C-103,Express,Large,340,340,"12.84197701525119, 77.67547528176169",65,1
2023-12-31 19:59:00,Van,B-102,Regular,Medium,130,130,"12.84197701525119, 77.67547528176169",90,1
2023-01-07 11:24:00,Sedan,A-101,Express,Medium,120,120,"12.84197701525119, 77.67547528176169",53,1
2023-01-24 02:49:00,SUV,B-102,Regular,Large,150,150,"12.84197701525119, 77.67547528176169",79,1
2023-02-08 18:14:00,Bus ,C-103,Express,Large,340,340,"12.84197701525119, 77.67547528176169",73,1
2023-02-27 09:39:00,Car,A-101,Regular,Small,100,100,"12.84197701525119, 77.67547528176169",97,1
2023-03-14 01:05:00,Motorcycle,D-106,Regular,Small,0,0,"12.84197701525119, 77.67547528176169",44,1
2023-03-29 16:30:00,Truck,C-103,Regular,Large,340,100,"12.84197701525119, 77.67547528176169",81,0
2023-04-17 07:55:00,Van,B-102,Express,Medium,130,130,"12.84197701525119, 77.67547528176169",64,1
2023-05-02 23:20:00,Sedan,A-101,Regular,Medium,120,120,"12.84197701525119, 77.67547528176169",93,1
2023-05-22 14:45:00,SUV,B-102,Express,Large,150,150,"12.84197701525119, 77.67547528176169",57,1
2023-06-06 06:10:00,Bus ,C-103,Regular,Large,340,340,"12.84197701525119, 77.67547528176169",86,1
2023-06-25 21:36:00,Car,A-101,Express,Small,100,80,"12.84197701525119, 77.67547528176169",71,0
2023-07-11 13:01:00,Motorcycle,D-106,Regular,Small,0,0,"12.84197701525119, 77.67547528176169",99,1
2023-07-30 04:26:00,Truck,C-103,Express,Large,340,340,"12.84197701525119, 77.67547528176169",46,1
2023-08-14 19:51:00,Van,B-102,Regular,Medium,130,130,"12.84197701525119, 77.67547528176169",82,1
2023-09-02 11:16:00,Sedan,A-101,Express,Medium,120,120,"12.84197701525119, 77.67547528176169",67,1
2023-09-17 02:41:00,SUV,B-102,Regular,Large,150,120,"12.84197701525119, 77.67547528176169",94,0
2023-10-06 18:07:00,Bus ,C-103,Express,Large,340,340,"12.84197701525119, 77.67547528176169",52,1
2023-10-21 09:32:00,Car,A-101,Regular,Small,100,100,"12.84197701525119, 77.67547528176169",88,1
2023-11-09 00:57:00,Motorcycle,D-106,Regular,Small,0,0,"12.84197701525119, 77.67547528176169",63,1
2023-11-24 16:22:00,Truck,C-103,Regular,Large,340,340,"12.84197701525119, 77.67547528176169",91,1
2023-12-13 07:47:00,Van,B-102,Express,Medium,130,100,"12.84197701525119, 77.67547528176169",55,0
2023-12-28 23:12:00,Sedan,A-101,Regular,Medium,120,120,"12.84197701525119, 77.67547528176169",81,1
2023-01-15 14:38:00,SUV,B-102,Express,Large,150,150,"12.84197701525119, 77.67547528176169",57,1
2023-01-30 06:03:00,Bus ,C-103,Regular,Large,340,340,"12.84197701525119, 77.67547528176169",84,1
2023-02-18 21:28:00,Car,A-101,Express,Small,100,100,"12.84197701525119, 77.67547528176169",66,1
2023-03-06 12:53:00,Motorcycle,D-106,Regular,Small,0,0,"12.84197701525119, 77.67547528176169",91,1
2023-03-21 04:18:00,Truck,C-103,Express,Large,340,340,"12.84197701525119, 77.67547528176169",49,1
2023-04-09 19:43:00,Van,B-102,Regular,Medium,130,100,"12.84197701525119, 77.67547528176169",77,0
2023-04-25 11:09:00,Sedan,A-101,Express,Medium,120,100,"12.84197701525119, 77.67547528176169",59,0
2023-05-14 02:34:00,SUV,B-102,Regular,Large,150,150,"12.84197701525119, 77.67547528176169",88,1
2023-05-29 17:59:00,Bus ,C-103,Express,Large,340,150,"12.84197701525119, 77.67547528176169",68,0
2023-06-17 09:24:00,Car,A-101,Regular,Small,100,100,"12.84197701525119, 77.67547528176169",93,1
2023-07-02 00:49:00,Motorcycle,D-106,Regular,Small,0,0,"12.84197701525119, 77.67547528176169",72,1
2023-07-21 16:14:00,Truck,C-103,Regular,Large,340,120,"12.84197701525119, 77.67547528176169",90,0
2023-08-05 07:40:00,Van,B-102,Express,Medium,130,130,"12.84197701525119, 77.67547528176169",53,1
2023-08-24 23:05:00,Sedan,A-101,Regular,Medium,120,100,"12.84197701525119, 77.67547528176169",80,0
2023-09-09 14:30:00,SUV,B-102,Express,Large,150,150,"12.84197701525119, 77.67547528176169",67,1
2023-09-28 05:55:00,Bus ,C-103,Regular,Large,340,340,"12.84197701525119, 77.67547528176169",96,1
2023-10-13 21:20:00,Car,A-101,Express,Small,100,80,"12.84197701525119, 77.67547528176169",45,0
2023-11-01 12:45:00,Motorcycle,D-106,Regular,Small,0,0,"12.84197701525119, 77.67547528176169",79,1
2023-11-16 04:11:00,Truck,C-103,Express,Large,340,340,"12.84197701525119, 77.67547528176169",62,1
2023-12-05 19:36:00,Van,B-102,Regular,Medium,130,100,"12.84197701525119, 77.67547528176169",86,0
2023-12-21 11:01:00,Sedan,A-101,Express,Medium,120,120,"12.84197701525119, 77.67547528176169",50,1
2023-01-07 02:26:00,SUV,B-102,Regular,Large,150,150,"12.84197701525119, 77.67547528176169",75,1
2023-01-24 17:51:00,Bus ,C-103,Express,Large,340,340,"12.84197701525119, 77.67547528176169",70,1
2023-02-08 09:16:00,Car,A-101,Regular,Small,100,100,"12.84197701525119, 77.67547528176169",93,1
2023-02-27 00:42:00,Motorcycle,D-106,Regular,Small,0,0,"12.84197701525119, 77.67547528176169",58,1
2023-03-16 16:07:00,Truck,C-103,Regular,Large,340,150,"12.84197701525119, 77.67547528176169",84,0
2023-03-31 07:32:00,Van,B-102,Express,Medium,130,130,"12.84197701525119, 77.67547528176169",69,1
2023-04-19 22:57:00,Sedan,A-101,Regular,Medium,120,120,"12.84197701525119, 77.67547528176169",97,1
2023-05-05 14:22:00,SUV,B-102,Express,Large,150,150,"12.84197701525119, 77.67547528176169",47,1
2023-05-24 05:47:00,Bus ,C-103,Regular,Large,340,340,"12.84197701525119, 77.67547528176169",82,1
2023-06-08 21:13:00,Car,A-101,Express,Small,100,100,"12.84197701525119, 77.67547528176169",61,1
2023-06-28 12:38:00,Motorcycle,D-106,Regular,Small,0,0,"12.84197701525119, 77.67547528176169",89,1
2023-07-13 04:03:00,Truck,C-103,Express,Large,340,340,"12.84197701525119, 77.67547528176169",54,1
2023-08-01 19:28:00,Van,B-102,Regular,Medium,130,130,"12.84197701525119, 77.67547528176169",78,1
2023-08-16 10:53:00,Sedan,A-101,Express,Medium,120,120,"12.84197701525119, 77.67547528176169",65,1
2023-09-04 02:18:00,SUV,B-102,Regular,Large,150,100,"12.84197701525119, 77.67547528176169",92,0
2023-09-19 17:44:00,Bus ,C-103,Express,Large,340,100,"12.84197701525119, 77.67547528176169",51,0
2023-10-08 09:09:00,Car,A-101,Regular,Small,100,100,"12.84197701525119, 77.67547528176169",76,1
2023-10-23 00:34:00,Motorcycle,D-106,Regular,Small,0,0,"12.936687032945434, 77.53113977439017",60,1
2023-11-11 16:59:00,Truck,C-103,Regular,Large,300,100,"12.936687032945434, 77.53113977439017",65,0
2023-11-26 08:24:00,Van,B-102,Express,Medium,120,120,"12.936687032945434, 77.53113977439017",70,1
2023-12-15 23:49:00,Sedan,A-101,Regular,Medium,110,110,"12.936687032945434, 77.53113977439017",75,1
2023-12-31 15:15:00,SUV,B-102,Express,Large,140,140,"12.936687032945434, 77.53113977439017",78,1
2023-01-07 06:40:00,Bus ,C-103,Regular,Large,300,300,"12.936687032945434, 77.53113977439017",63,1
2023-01-24 22:05:00,Car,A-101,Express,Small,70,70,"12.936687032945434, 77.53113977439017",67,1
2023-02-09 13:30:00,Motorcycle,D-106,Regular,Small,0,0,"12.936687032945434, 77.53113977439017",72,1
2023-02-28 04:55:00,Truck,C-103,Express,Large,300,70,"12.936687032945434, 77.53113977439017",58,0
2023-03-15 20:20:00,Van,B-102,Regular,Medium,120,120,"12.936687032945434, 77.53113977439017",80,1
2023-04-04 11:46:00,Sedan,A-101,Express,Medium,110,110,"12.936687032945434, 77.53113977439017",73,1
2023-04-19 03:11:00,SUV,B-102,Regular,Large,140,140,"12.936687032945434, 77.53113977439017",68,1
2023-05-08 18:36:00,Bus ,C-103,Express,Large,300,300,"12.936687032945434, 77.53113977439017",65,1
2023-05-23 10:01:00,Car,A-101,Regular,Small,70,70,"12.936687032945434, 77.53113977439017",75,1
2023-06-11 01:26:00,Motorcycle,D-106,Regular,Small,0,0,"12.936687032945434, 77.53113977439017",82,1
2023-06-26 16:51:00,Truck,C-103,Regular,Large,300,300,"12.936687032945434, 77.53113977439017",58,1
2023-07-15 08:17:00,Van,B-102,Express,Medium,120,120,"12.936687032945434, 77.53113977439017",70,1
2023-07-30 23:42:00,Sedan,A-101,Regular,Medium,110,110,"12.936687032945434, 77.53113977439017",78,1
2023-08-18 15:07:00,SUV,B-102,Express,Large,140,70,"12.936687032945434, 77.53113977439017",65,0
2023-09-02 06:32:00,Bus ,C-103,Regular,Large,300,300,"12.936687032945434, 77.53113977439017",70,1
2023-09-21 21:57:00,Car,A-101,Express,Small,70,70,"12.936687032945434, 77.53113977439017",62,1
2023-10-07 13:22:00,Motorcycle,D-106,Regular,Small,0,0,"12.936687032945434, 77.53113977439017",80,1
2023-10-26 04:48:00,Truck,C-103,Express,Large,300,300,"12.936687032945434, 77.53113977439017",55,1
2023-11-10 20:13:00,Van,B-102,Regular,Medium,120,120,"12.936687032945434, 77.53113977439017",68,1
2023-11-29 11:38:00,Sedan,A-101,Express,Medium,110,110,"12.936687032945434, 77.53113977439017",72,1
2023-12-14 03:03:00,SUV,B-102,Regular,Large,140,90,"12.936687032945434, 77.53113977439017",75,0
2023-01-02 18:28:00,Bus ,C-103,Express,Large,300,300,"12.936687032945434, 77.53113977439017",82,1
2023-01-18 09:53:00,Car,A-101,Regular,Small,70,70,"12.936687032945434, 77.53113977439017",88,1
2023-02-06 01:19:00,Motorcycle,D-106,Regular,Small,0,0,"12.936687032945434, 77.53113977439017",68,1
2023-02-21 16:44:00,Truck,C-103,Regular,Large,300,300,"12.936687032945434, 77.53113977439017",77,1
2023-03-11 08:09:00,Van,B-102,Express,Medium,120,120,"12.936687032945434, 77.53113977439017",62,1
2023-03-26 23:34:00,Sedan,A-101,Regular,Medium,110,70,"12.936687032945434, 77.53113977439017",65,0
2023-04-14 15:00:00,SUV,B-102,Express,Large,140,140,"12.936687032945434, 77.53113977439017",74,1
2023-04-29 06:25:00,Bus ,C-103,Regular,Large,300,60,"12.936687032945434, 77.53113977439017",79,0
2023-05-18 21:51:00,Car,A-101,Express,Small,70,70,"12.936687032945434, 77.53113977439017",55,1
2023-06-03 13:16:00,Motorcycle,D-106,Regular,Small,0,0,"12.936687032945434, 77.53113977439017",72,1
2023-06-22 04:41:00,Truck,C-103,Express,Large,300,300,"12.936687032945434, 77.53113977439017",68,1
2023-07-07 20:06:00,Van,B-102,Regular,Medium,120,120,"12.936687032945434, 77.53113977439017",75,1
2023-07-27 11:31:00,Sedan,A-101,Express,Medium,110,90,"12.936687032945434, 77.53113977439017",60,0
2023-08-11 02:56:00,SUV,B-102,Regular,Large,140,140,"12.936687032945434, 77.53113977439017",68,1
2023-08-30 18:22:00,Bus ,C-103,Express,Large,300,300,"12.936687032945434, 77.53113977439017",72,1
2023-09-14 09:47:00,Car,A-101,Regular,Small,70,70,"12.936687032945434, 77.53113977439017",78,1
2023-10-03 01:12:00,Motorcycle,D-106,Regular,Small,0,0,"12.936687032945434, 77.53113977439017",63,1
2023-10-18 16:37:00,Truck,C-103,Regular,Large,300,300,"12.936687032945434, 77.53113977439017",70,1
2023-11-06 08:02:00,Van,B-102,Express,Medium,120,120,"12.936687032945434, 77.53113977439017",65,1
2023-11-21 23:27:00,Sedan,A-101,Regular,Medium,110,110,"12.936687032945434, 77.53113977439017",80,1
2023-12-11 14:53:00,SUV,B-102,Express,Large,140,140,"12.936687032945434, 77.53113977439017",72,1
